Time,Open,High,Low,Last,Change,%Chg,Volume
"08/08/2024 13:00",18514.25,18555.25,18495.5,18512.25,-2.25,-0.01%,22824
"08/08/2024 12:30",18495.25,18532.25,18487.75,18514.5,18.75,+0.10%,22909
"08/08/2024 12:00",18407.5,18497.75,18358,18495.75,89.5,+0.49%,31280
"08/08/2024 11:30",18437.5,18438.75,18361,18406.25,-30.5,-0.17%,27927
"08/08/2024 11:00",18403.75,18468.75,18397.25,18436.75,33.25,+0.18%,25954
"08/08/2024 10:30",18382.5,18419.75,18353.75,18403.5,21.75,+0.12%,26410
"08/08/2024 10:00",18412.5,18419.75,18323.25,18381.75,-30.25,-0.16%,37433
"08/08/2024 09:30",18382,18438,18355,18412,30.5,+0.17%,42569
"08/08/2024 09:00",18209.25,18390,18190,18381.5,172.75,+0.95%,57477
"08/08/2024 08:30",18224.5,18243,18064.25,18208.75,-16.25,-0.09%,71714
"08/08/2024 08:00",18157.25,18252.25,18148.5,18225,69,+0.38%,17053
"08/08/2024 07:30",17986.75,18204,17986.75,18156,169,+0.94%,27596
"08/08/2024 07:00",17994,18001.75,17958,17987,-6.,-0.03%,5330
"08/08/2024 06:30",17978.25,18005,17964.75,17993,14.5,+0.08%,2831
"08/08/2024 06:00",17971,18007,17936.25,17978.5,7.5,+0.04%,3453
"08/08/2024 05:30",17975,18000,17946,17971,-2.25,-0.01%,3771
"08/08/2024 05:00",17943,17988,17919,17973.25,34.25,+0.19%,2540
"08/08/2024 04:30",17974.75,17998.25,17911.25,17939,-37.25,-0.21%,3815
"08/08/2024 04:00",17998.5,18018,17967.25,17976.25,-22.75,-0.13%,2912
"08/08/2024 03:30",17917.75,17999,17913,17999,80,+0.45%,3296
"08/08/2024 03:00",17913.75,17960,17902.75,17919,4,+0.02%,4397
"08/08/2024 02:30",17938,17944.25,17879,17915,-25.25,-0.14%,4677
"08/08/2024 02:00",18038.25,18043.75,17921.75,17940.25,-96.25,-0.53%,5184
"08/08/2024 01:30",18041.5,18052.5,17993.25,18036.5,-6.5,-0.04%,3040
"08/08/2024 01:00",17934.75,18054.75,17915.25,18043,107,+0.60%,4079
"08/08/2024 00:30",17986.5,17998.25,17926.25,17936,-48.75,-0.27%,2653
"08/08/2024 00:00",17990.5,18022.25,17969.5,17984.75,-5.75,-0.03%,2433
"08/07/2024 23:30",18001,18011.5,17964,17990.5,-10.75,-0.06%,2882
"08/07/2024 23:00",18022,18042.5,17971.75,18001.25,-19.5,-0.11%,3564
"08/07/2024 22:30",18058,18079.25,17993.75,18020.75,-36.75,-0.20%,3206
"08/07/2024 22:00",18030.75,18069.5,18022,18057.5,27.5,+0.15%,2164
"08/07/2024 21:30",18026,18039,18006.75,18030,5.5,+0.03%,2642
"08/07/2024 21:00",17977.75,18042.25,17977.75,18024.5,46,+0.26%,4450
"08/07/2024 20:30",17973.25,17988.5,17935,17978.5,6.5,+0.04%,2861
"08/07/2024 20:00",17905.75,17979.25,17894.25,17972,62.75,+0.35%,4166
"08/07/2024 19:30",17897.75,17931.75,17861.5,17909.25,11.75,+0.07%,3773
"08/07/2024 19:00",17846.5,17942,17825,17897.5,54.25,+0.30%,7031
"08/07/2024 18:30",17811.5,17846.5,17741.75,17843.25,31.25,+0.18%,6908
"08/07/2024 18:00",17896.25,17905.5,17801,17812,-83.,-0.46%,3432
"08/07/2024 17:30",17913,17928,17870.75,17895,-17.,-0.09%,3341
"08/07/2024 17:00",17873,17926.75,17862.25,17912,57.5,+0.32%,6073
"08/07/2024 15:30",17906.25,17930,17836.25,17854.5,-52.5,-0.29%,6708
"08/07/2024 15:00",17972.5,18000,17883.75,17907,-65.5,-0.36%,20964
"08/07/2024 14:30",18090.5,18115.5,17951.75,17972.5,-118.25,-0.65%,52159
"08/07/2024 14:00",18030.25,18147,18021.75,18090.75,60.75,+0.34%,33978
"08/07/2024 13:30",18079.25,18081.25,18000.5,18030,-50.5,-0.28%,32595
"08/07/2024 13:00",18117.25,18134.25,18015.75,18080.5,-36.5,-0.20%,39349
"08/07/2024 12:30",18200,18247,18095,18117,-82.75,-0.45%,34121
"08/07/2024 12:00",18282,18298,18155.75,18199.75,-82.,-0.45%,39472
"08/07/2024 11:30",18382.75,18392,18259.25,18281.75,-100.,-0.54%,29397
"08/07/2024 11:00",18400.75,18404.75,18280.25,18381.75,-17.25,-0.09%,36565
"08/07/2024 10:30",18465.25,18488,18341.25,18399,-66.,-0.36%,37032
"08/07/2024 10:00",18512,18548.75,18436.25,18465,-46.,-0.25%,34916
"08/07/2024 09:30",18433.5,18546.5,18415,18511,77,+0.42%,42471
"08/07/2024 09:00",18520.25,18557,18405.75,18434,-86.5,-0.47%,58448
"08/07/2024 08:30",18453.25,18558.5,18438.75,18520.5,67.5,+0.37%,74428
"08/07/2024 08:00",18433,18460.75,18405.5,18453,21,+0.11%,8341
"08/07/2024 07:30",18401.25,18452.75,18400.5,18432,31.75,+0.17%,7564
"08/07/2024 07:00",18396.5,18427,18384.25,18400.25,5.75,+0.03%,6154
"08/07/2024 06:30",18438,18443.25,18378,18394.5,-44.25,-0.24%,5855
"08/07/2024 06:00",18437,18461.75,18433,18438.75,1.75,+0.01%,3105
"08/07/2024 05:30",18417,18451,18409.25,18437,20,+0.11%,3417
"08/07/2024 05:00",18411.75,18428.5,18398,18417,7,+0.04%,3321
"08/07/2024 04:30",18429.25,18445.5,18385,18410,-19.25,-0.10%,3916
"08/07/2024 04:00",18396.5,18435,18372,18429.25,32.5,+0.18%,4477
"08/07/2024 03:30",18359.5,18398,18340.25,18396.75,37,+0.20%,3685
"08/07/2024 03:00",18260.5,18378.25,18243.75,18359.75,102.75,+0.56%,6964
"08/07/2024 02:30",18248.25,18319.75,18236.25,18257,7.75,+0.04%,5618
"08/07/2024 02:00",18317.75,18334.25,18220,18249.25,-68.,-0.37%,5945
"08/07/2024 01:30",18316.75,18324.75,18300.5,18317.25,0.75,0.00%,1854
"08/07/2024 01:00",18328.5,18347,18252,18316.5,-11.75,-0.06%,4526
"08/07/2024 00:30",18398.25,18408,18315,18328.25,-69.75,-0.38%,3246
"08/07/2024 00:00",18399,18399.75,18361.25,18398,-0.75,0.00%,2330
"08/06/2024 23:30",18396.25,18438.75,18382,18398.75,2.5,+0.01%,2486
"08/06/2024 23:00",18387.5,18415,18372,18396.25,11.75,+0.06%,2088
"08/06/2024 22:30",18369.75,18406.5,18358,18384.5,12.75,+0.07%,2045
"08/06/2024 22:00",18351.75,18415,18347,18371.75,21.75,+0.12%,3031
"08/06/2024 21:30",18354.25,18377.5,18338.25,18350,-4.,-0.02%,2695
"08/06/2024 21:00",18289,18371,18251,18354,64,+0.35%,6313
"08/06/2024 20:30",18186.25,18316.25,18185.75,18290,102.25,+0.56%,8837
"08/06/2024 20:00",18166,18194,18142.5,18187.75,20.75,+0.11%,3329
"08/06/2024 19:30",18159.25,18194,18140.5,18167,8,+0.04%,3881
"08/06/2024 19:00",18054.5,18165.5,18048,18159,103.25,+0.57%,4401
"08/06/2024 18:30",18073.5,18078,18045.75,18055.75,-17.75,-0.10%,2190
"08/06/2024 18:00",18098.25,18127,18064.25,18073.5,-24.25,-0.13%,3453
"08/06/2024 17:30",18103.5,18110,18074,18097.75,-6.75,-0.04%,2032
"08/06/2024 17:00",18033,18140.5,18030.25,18104.5,5.5,+0.03%,7639
"08/06/2024 15:30",18206.25,18211,18068.75,18099,-106.5,-0.58%,6129
"08/06/2024 15:00",18170.75,18272.75,18124.25,18205.5,34.5,+0.19%,28209
"08/06/2024 14:30",18341,18356.5,18164.75,18171,-170.25,-0.93%,55808
"08/06/2024 14:00",18386.75,18392.75,18265,18341.25,-45.5,-0.25%,41029
"08/06/2024 13:30",18455.75,18483.25,18386,18386.75,-69.5,-0.38%,21237
"08/06/2024 13:00",18420,18464.75,18385,18456.25,37,+0.20%,19581
"08/06/2024 12:30",18424,18445.5,18379.25,18419.25,-4.5,-0.02%,18966
"08/06/2024 12:00",18427.25,18449.5,18386.5,18423.75,-2.5,-0.01%,24172
"08/06/2024 11:30",18334,18446.75,18317.25,18426.25,92.75,+0.51%,23795
"08/06/2024 11:00",18342,18380.5,18316,18333.5,-8.75,-0.05%,24782
"08/06/2024 10:30",18184.75,18349.75,18183,18342.25,158,+0.87%,34039
"08/06/2024 10:00",18301.75,18335.5,18182,18184.25,-117.25,-0.64%,39694
"08/06/2024 09:30",18162,18340.75,18127.5,18301.5,139.75,+0.77%,55730
"08/06/2024 09:00",18142.25,18229.75,18102.25,18161.75,21,+0.12%,57636
"08/06/2024 08:30",18078,18174,17966,18140.75,61.75,+0.34%,71708
"08/06/2024 08:00",18082.5,18132.5,18063.5,18079,-4.,-0.02%,11717
"08/06/2024 07:30",18146,18146,18052.5,18083,-63.,-0.35%,11862
"08/06/2024 07:00",18189.75,18201.75,18132.25,18146,-42.5,-0.23%,7849
"08/06/2024 06:30",18214.5,18253.75,18124.25,18188.5,-24.5,-0.13%,7180
"08/06/2024 06:00",18170.75,18218.5,18170.75,18213,42.75,+0.24%,4469
"08/06/2024 05:30",18133,18188.25,18129.75,18170.25,37.25,+0.21%,5528
"08/06/2024 05:00",18087.75,18138.75,18053.75,18133,45.25,+0.25%,3864
"08/06/2024 04:30",18124,18124,18016.5,18087.75,-36.25,-0.20%,7320
"08/06/2024 04:00",18167.25,18169.25,18053,18124,-46.25,-0.25%,7163
"08/06/2024 03:30",18183,18221,18150,18170.25,-13.5,-0.07%,4344
"08/06/2024 03:00",18249.5,18269.75,18127,18183.75,-68.25,-0.37%,8569
"08/06/2024 02:30",18277.75,18293.75,18221,18252,-24.,-0.13%,3750
"08/06/2024 02:00",18274,18314.75,18221.75,18276,2,+0.01%,5750
"08/06/2024 01:30",18344.75,18349.75,18245,18274,-70.75,-0.39%,4182
"08/06/2024 01:00",18342.25,18366.25,18287.75,18344.75,0.25,0.00%,4167
"08/06/2024 00:30",18334.75,18375.75,18314,18344.5,10,+0.05%,3955
"08/06/2024 00:00",18332.5,18342.75,18232,18334.5,0.75,0.00%,4980
"08/05/2024 23:30",18388.5,18394.5,18318.75,18333.75,-54.25,-0.30%,2459
"08/05/2024 23:00",18392.5,18403.75,18381.25,18388,-4.25,-0.02%,1570
"08/05/2024 22:30",18393.75,18424.75,18381.25,18392.25,-2.25,-0.01%,2299
"08/05/2024 22:00",18339,18395,18338,18394.5,53.75,+0.29%,2022
"08/05/2024 21:30",18344.75,18350.75,18318.5,18340.75,-4.25,-0.02%,1571
"08/05/2024 21:00",18368.75,18388.5,18311.5,18345,-24.25,-0.13%,3462
"08/05/2024 20:30",18355,18379.5,18308,18369.25,11.75,+0.06%,6095
"08/05/2024 20:00",18334.25,18437,18324.25,18357.5,21.5,+0.12%,8037
"08/05/2024 19:30",18243,18339.75,18240.25,18336,92.75,+0.51%,4718
"08/05/2024 19:00",18287.75,18304.5,18228,18243.25,-41.25,-0.23%,6723
"08/05/2024 18:30",18211.25,18287.5,18211.25,18284.5,71,+0.39%,3665
"08/05/2024 18:00",18207.75,18239.75,18194.25,18213.5,6,+0.03%,2592
"08/05/2024 17:30",18239,18244.75,18166.5,18207.5,-30.75,-0.17%,2756
"08/05/2024 17:00",18165.75,18260,18162,18238.25,91.5,+0.50%,5858
"08/05/2024 15:30",18108.5,18148.25,18090.25,18146.75,38,+0.21%,5055
"08/05/2024 15:00",18021.25,18170,17998.25,18108.75,87.25,+0.48%,27711
"08/05/2024 14:30",17982.75,18033.5,17918,18021.5,38.75,+0.22%,59102
"08/05/2024 14:00",17907,17999,17907,17982.75,75.5,+0.42%,31530
"08/05/2024 13:30",18034.25,18061.5,17892.25,17907.25,-128.25,-0.71%,32876
"08/05/2024 13:00",18079.5,18088.5,17977.75,18035.5,-42.,-0.23%,22846
"08/05/2024 12:30",18092.25,18168.25,18061.5,18077.5,-16.25,-0.09%,21105
"08/05/2024 12:00",18042.25,18146.75,18021.5,18093.75,53.75,+0.30%,24867
"08/05/2024 11:30",18281.75,18282.25,18020,18040,-243.,-1.33%,33899
"08/05/2024 11:00",18105.5,18289,18064,18283,177.5,+0.98%,30587
"08/05/2024 10:30",18103.25,18186,18048,18105.5,3.5,+0.02%,34395
"08/05/2024 10:00",17942,18189.25,17888.25,18102,158.25,+0.88%,53069
"08/05/2024 09:30",17858,18081.75,17850.75,17943.75,85.75,+0.48%,59169
"08/05/2024 09:00",17889.25,18112.5,17856,17858,-31.5,-0.18%,75918
"08/05/2024 08:30",17561.75,17952,17509.25,17889.5,327.75,+1.87%,87680
"08/05/2024 08:00",17534,17699.75,17522.5,17561.75,26.75,+0.15%,23555
"08/05/2024 07:30",17480.75,17600,17362.5,17535,54,+0.31%,26844
"08/05/2024 07:00",17648,17711.25,17413.5,17481,-167.,-0.95%,22834
"08/05/2024 06:30",17723.5,17756.75,17588.75,17648,-75.25,-0.42%,11600
"08/05/2024 06:00",17774.75,17820.75,17705,17723.25,-49.,-0.28%,8523
"08/05/2024 05:30",17736.75,17782.25,17638.25,17772.25,40.5,+0.23%,8760
"08/05/2024 05:00",17814.5,17818,17681.75,17731.75,-83.,-0.47%,7348
"08/05/2024 04:30",17812,17845.5,17671.25,17814.75,-0.25,0.00%,9069
"08/05/2024 04:00",17831,17889.5,17750.25,17815,-14.75,-0.08%,8022
"08/05/2024 03:30",17930.75,17960,17805,17829.75,-103.,-0.57%,10022
"08/05/2024 03:00",17854.75,17990.5,17794.25,17932.75,80.75,+0.45%,16984
"08/05/2024 02:30",17725.5,17868,17673,17852,123.75,+0.70%,12722
"08/05/2024 02:00",17621,17757.25,17615,17728.25,104,+0.59%,12051
"08/05/2024 01:30",17527.75,17682,17514.25,17624.25,96.5,+0.55%,11118
"08/05/2024 01:00",17541.5,17587.5,17461.75,17527.75,-26.5,-0.15%,12622
"08/05/2024 00:30",17852,17852,17351,17554.25,-296.,-1.66%,21385
"08/05/2024 00:00",17901.25,17916.5,17802,17850.25,-49.,-0.27%,10771
"08/04/2024 23:30",18007,18015,17888,17899.25,-110.5,-0.61%,7492
"08/04/2024 23:00",18025.75,18044.75,17988,18009.75,-17.5,-0.10%,5517
"08/04/2024 22:30",18071,18080.75,18022.5,18027.25,-41.,-0.23%,4640
"08/04/2024 22:00",18113,18139,18063.25,18068.25,-45.,-0.25%,3881
"08/04/2024 21:30",18140.5,18154,18085.5,18113.25,-29.,-0.16%,4262
"08/04/2024 21:00",18131.25,18176.75,18100,18142.25,12.75,+0.07%,5429
"08/04/2024 20:30",18112.75,18148.75,18079.5,18129.5,16,+0.09%,6872
"08/04/2024 20:00",18174.75,18182.5,18068,18113.5,-62.,-0.34%,9363
"08/04/2024 19:30",18232.75,18246.75,18161.75,18175.5,-57.25,-0.31%,7138
"08/04/2024 19:00",18263,18274,18168,18232.75,-30.,-0.16%,8422
"08/04/2024 18:30",18293.5,18297.75,18213.5,18262.75,-28.25,-0.15%,5084
"08/04/2024 18:00",18347,18357.75,18272,18291,-56.,-0.31%,4706
"08/04/2024 17:30",18345.25,18386.5,18341,18347,2,+0.01%,3862
"08/04/2024 17:00",18390,18390,18269.25,18345,-168.25,-0.91%,11204
"08/02/2024 15:30",18552.25,18554.25,18501,18513.25,-39.5,-0.21%,3924
"08/02/2024 15:00",18561.75,18566,18539.75,18552.75,-8.,-0.04%,12078
"08/02/2024 14:30",18552,18580.5,18461,18560.75,7.5,+0.04%,56614
"08/02/2024 14:00",18502,18563.25,18487.75,18553.25,53,+0.29%,25202
"08/02/2024 13:30",18552,18588.25,18496.5,18500.25,-52.25,-0.28%,30318
"08/02/2024 13:00",18492.25,18556.25,18452,18552.5,60.5,+0.33%,23150
"08/02/2024 12:30",18483.25,18499.25,18445,18492,9,+0.05%,23767
"08/02/2024 12:00",18507.75,18559.25,18478.75,18483,-25.,-0.14%,28726
"08/02/2024 11:30",18589.5,18633,18482.25,18508,-80.75,-0.43%,37701
"08/02/2024 11:00",18593.5,18626.75,18520.25,18588.75,-5.5,-0.03%,38027
"08/02/2024 10:30",18480,18630,18463.25,18594.25,115.25,+0.62%,49898
"08/02/2024 10:00",18425.75,18512,18404.5,18479,53.75,+0.29%,50251
"08/02/2024 09:30",18487,18553,18408.75,18425.25,-61.5,-0.33%,63859
"08/02/2024 09:00",18576.75,18620.75,18385.75,18486.75,-88.25,-0.48%,77770
"08/02/2024 08:30",18650.5,18761,18542,18575,-75.25,-0.40%,95620
"08/02/2024 08:00",18584.5,18670,18545.25,18650.25,65.5,+0.35%,24714
"08/02/2024 07:30",18709.5,18761.5,18508.5,18584.75,-116.75,-0.62%,45554
"08/02/2024 07:00",18673.75,18725.25,18672,18701.5,27,+0.14%,7283
"08/02/2024 06:30",18703.25,18728,18669.25,18674.5,-26.75,-0.14%,5237
"08/02/2024 06:00",18713.25,18734.75,18688.75,18701.25,-10.75,-0.06%,5207
"08/02/2024 05:30",18712,18740.5,18667.5,18712,-0.75,0.00%,5832
"08/02/2024 05:00",18683.75,18731.5,18645.25,18712.75,29.5,+0.16%,7014
"08/02/2024 04:30",18670.75,18702,18667,18683.25,13,+0.07%,4140
"08/02/2024 04:00",18729.5,18732,18657,18670.25,-59.75,-0.32%,4124
"08/02/2024 03:30",18726,18739.5,18699,18730,2.25,+0.01%,3472
"08/02/2024 03:00",18748.5,18762.25,18673,18727.75,-21.25,-0.11%,7850
"08/02/2024 02:30",18719.75,18749.75,18693,18749,29,+0.15%,6618
"08/02/2024 02:00",18703.5,18725.5,18641.25,18720,16.25,+0.09%,9533
"08/02/2024 01:30",18705.25,18749,18697,18703.75,-1.5,-0.01%,5387
"08/02/2024 01:00",18765,18783,18703.75,18705.25,-59.75,-0.32%,5258
"08/02/2024 00:30",18787,18791.75,18743.25,18765,-21.25,-0.11%,2486
"08/02/2024 00:00",18767,18802.75,18746.75,18786.25,22.75,+0.12%,2188
"08/01/2024 23:30",18778.75,18787.25,18744.5,18763.5,-15.5,-0.08%,1466
"08/01/2024 23:00",18790.5,18795.5,18768.25,18779,-8.25,-0.04%,1077
"08/01/2024 22:30",18772.5,18804,18763,18787.25,13.5,+0.07%,2206
"08/01/2024 22:00",18762.75,18786.25,18756,18773.75,13.5,+0.07%,2041
"08/01/2024 21:30",18755.5,18780,18718,18760.25,4.75,+0.03%,5264
"08/01/2024 21:00",18897.75,18901,18686,18755.5,-142.,-0.75%,9397
"08/01/2024 20:30",18881.25,18922,18874.5,18897.5,17.25,+0.09%,1836
"08/01/2024 20:00",18909.75,18918,18869,18880.25,-29.5,-0.16%,2472
"08/01/2024 19:30",18889.25,18919.75,18876,18909.75,20.25,+0.11%,2793
"08/01/2024 19:00",18913,18934,18866.75,18889.5,-24.,-0.13%,4189
"08/01/2024 18:30",18938.25,18952,18908,18913.5,-24.25,-0.13%,3607
"08/01/2024 18:00",18865.25,18943.5,18854.5,18937.75,71,+0.38%,5107
"08/01/2024 17:30",18942.5,18952,18841.75,18866.75,-74.75,-0.39%,5522
"08/01/2024 17:00",18956.5,18979.75,18875.5,18941.5,-26.25,-0.14%,7451
"08/01/2024 15:30",18892.25,18975.75,18869,18967.75,72.25,+0.38%,9048
"08/01/2024 15:00",19027.75,19050,18854,18895.5,-131.75,-0.69%,28283
"08/01/2024 14:30",18976.75,19064.25,18951.75,19027.25,51.25,+0.27%,67817
"08/01/2024 14:00",18891.5,18979.25,18883,18976,85,+0.45%,39726
"08/01/2024 13:30",18917,18940,18868.25,18891,-26.,-0.14%,35563
"08/01/2024 13:00",19019,19034.25,18895.5,18917,-101.75,-0.53%,40826
"08/01/2024 12:30",19014.25,19022,18911.5,19018.75,4.75,+0.02%,44295
"08/01/2024 12:00",19091,19108.25,18986.75,19014,-76.25,-0.40%,38501
"08/01/2024 11:30",19151.75,19155,19074.5,19090.25,-61.25,-0.32%,37408
"08/01/2024 11:00",19162.5,19236.25,19117,19151.5,-10.5,-0.05%,45299
"08/01/2024 10:30",19264.75,19283,19146.25,19162,-103.25,-0.54%,58035
"08/01/2024 10:00",19342.25,19357.25,19251,19265.25,-77.25,-0.40%,54920
"08/01/2024 09:30",19446.75,19471.25,19329.5,19342.5,-103.75,-0.53%,62029
"08/01/2024 09:00",19641.25,19667.25,19445,19446.25,-199.75,-1.02%,76202
"08/01/2024 08:30",19525,19682,19505,19646,120.75,+0.62%,98096
"08/01/2024 08:00",19596,19605.5,19517.25,19525.25,-71.25,-0.36%,17287
"08/01/2024 07:30",19613.75,19647.25,19581.5,19596.5,-19.25,-0.10%,11992
"08/01/2024 07:00",19575.25,19628,19567,19615.75,41.5,+0.21%,6790
"08/01/2024 06:30",19627.25,19632,19570.25,19574.25,-54.25,-0.28%,7191
"08/01/2024 06:00",19592.25,19632,19585.75,19628.5,36.5,+0.19%,7004
"08/01/2024 05:30",19600,19600.25,19558.25,19592,-6.5,-0.03%,4389
"08/01/2024 05:00",19589.5,19606,19578,19598.5,9.5,+0.05%,3554
"08/01/2024 04:30",19557,19601.75,19550.5,19589,32.75,+0.17%,4435
"08/01/2024 04:00",19524.25,19582.5,19516.25,19556.25,33,+0.17%,6126
"08/01/2024 03:30",19548,19563.75,19504.75,19523.25,-24.75,-0.13%,7351
"08/01/2024 03:00",19618.5,19624.5,19510.5,19548,-70.,-0.36%,12347
"08/01/2024 02:30",19643.5,19660.5,19605.75,19618,-24.5,-0.12%,5491
"08/01/2024 02:00",19596,19662.25,19589,19642.5,48,+0.24%,6777
"08/01/2024 01:30",19616,19646.25,19585.25,19594.5,-21.5,-0.11%,4947
"08/01/2024 01:00",19691,19692.75,19602.75,19616,-74.75,-0.38%,7095
"08/01/2024 00:30",19665.25,19692.75,19660.5,19690.75,25.75,+0.13%,2034
"08/01/2024 00:00",19669.5,19671,19652,19665,-4.5,-0.02%,1520
"07/31/2024 23:30",19680.5,19682.5,19658.25,19669.5,-11.,-0.06%,1384
"07/31/2024 23:00",19684.5,19688.5,19675,19680.5,-3.75,-0.02%,1264
"07/31/2024 22:30",19680,19689.25,19668.75,19684.25,4.25,+0.02%,1579
"07/31/2024 22:00",19667.25,19682,19661.5,19680,12.25,+0.06%,2183
"07/31/2024 21:30",19655.25,19675.5,19646.5,19667.75,12,+0.06%,2730
"07/31/2024 21:00",19638.25,19660.5,19622.75,19655.75,17.75,+0.09%,3842
"07/31/2024 20:30",19635.5,19651.25,19618.75,19638,4.5,+0.02%,3866
"07/31/2024 20:00",19645.25,19666.5,19623.5,19633.5,-12.5,-0.06%,4540
"07/31/2024 19:30",19694.5,19698.5,19640,19646,-50.,-0.25%,5144
"07/31/2024 19:00",19674.5,19717,19668.25,19696,21.5,+0.11%,5776
"07/31/2024 18:30",19676,19686.25,19670.5,19674.5,-1.5,-0.01%,2769
"07/31/2024 18:00",19633.25,19680,19632,19676,42.5,+0.22%,4563
"07/31/2024 17:30",19628.75,19641,19603.75,19633.5,5,+0.03%,3173
"07/31/2024 17:00",19593.25,19644.25,19582.25,19628.5,46.75,+0.24%,4664
"07/31/2024 15:30",19573.75,19602.75,19571.25,19581.75,8.75,+0.04%,5717
"07/31/2024 15:00",19496.5,19648,19489,19573,76.5,+0.39%,29313
"07/31/2024 14:30",19437,19554,19421.75,19496.5,59.25,+0.30%,71100
"07/31/2024 14:00",19554.25,19573.25,19416.25,19437.25,-117.25,-0.60%,46464
"07/31/2024 13:30",19472.25,19570.25,19443,19554.5,82.5,+0.42%,44672
"07/31/2024 13:00",19431.5,19483.25,19385,19472,45.25,+0.23%,24985
"07/31/2024 12:30",19439.75,19446.25,19344.75,19426.75,-13.75,-0.07%,29214
"07/31/2024 12:00",19429.25,19479.75,19420,19440.5,11.75,+0.06%,18272
"07/31/2024 11:30",19449,19462.25,19424.5,19428.75,-20.25,-0.10%,18973
"07/31/2024 11:00",19471.5,19491,19437.75,19449,-22.75,-0.12%,19957
"07/31/2024 10:30",19490.5,19516,19448.25,19471.75,-18.75,-0.10%,31192
"07/31/2024 10:00",19452.25,19492.25,19441.75,19490.5,38.75,+0.20%,30242
"07/31/2024 09:30",19442.25,19494,19411.25,19451.75,9.25,+0.05%,48666
"07/31/2024 09:00",19390.75,19471.75,19371.5,19442.5,51.5,+0.27%,59062
"07/31/2024 08:30",19371.75,19414.5,19310.75,19391,19.75,+0.10%,102861
"07/31/2024 08:00",19347,19380.75,19343.75,19371.25,24,+0.12%,18102
"07/31/2024 07:30",19288.75,19354.75,19275,19347.25,58.75,+0.30%,16046
"07/31/2024 07:00",19251.5,19302.25,19245.75,19288.5,36,+0.19%,9873
"07/31/2024 06:30",19231.25,19260.75,19218.5,19252.5,21.5,+0.11%,6638
"07/31/2024 06:00",19242.25,19243,19214,19231,-11.,-0.06%,5007
"07/31/2024 05:30",19216,19243.5,19210.25,19242,26,+0.14%,2885
"07/31/2024 05:00",19200.5,19230.5,19197.5,19216,16,+0.08%,3391
"07/31/2024 04:30",19202,19231,19193.5,19200,-2.75,-0.01%,3347
"07/31/2024 04:00",19215.5,19220,19198,19202.75,-11.25,-0.06%,3620
"07/31/2024 03:30",19213.5,19247,19210.25,19214,0,0.00%,5103
"07/31/2024 03:00",19220.75,19224.5,19178.5,19214,-7.,-0.04%,7984
"07/31/2024 02:30",19204.75,19237.5,19196,19221,17.25,+0.09%,4997
"07/31/2024 02:00",19212.75,19221.75,19180.25,19203.75,-9.25,-0.05%,5973
"07/31/2024 01:30",19199.5,19224.5,19198,19213,14,+0.07%,3536
"07/31/2024 01:00",19217.25,19217.75,19167,19199,-17.25,-0.09%,7894
"07/31/2024 00:30",19114,19225.25,19114,19216.25,102.5,+0.54%,8301
"07/31/2024 00:00",19106.75,19118,19096,19113.75,7.5,+0.04%,1716
"07/30/2024 23:30",19099.25,19116.25,19095,19106.25,8,+0.04%,2808
"07/30/2024 23:00",19135.25,19148,19095,19098.25,-36.,-0.19%,4706
"07/30/2024 22:30",19098.25,19139.75,19095,19134.25,35.5,+0.19%,2254
"07/30/2024 22:00",19106.75,19113.5,19095,19098.75,-8.75,-0.05%,1446
"07/30/2024 21:30",19115.5,19120,19104,19107.5,-7.,-0.04%,1817
"07/30/2024 21:00",19077.5,19120.25,19075,19114.5,36.5,+0.19%,2878
"07/30/2024 20:30",19072.5,19081.75,19057,19078,5.75,+0.03%,2723
"07/30/2024 20:00",19078,19089.75,19060.5,19072.25,-4.75,-0.02%,2701
"07/30/2024 19:30",19042.75,19080.25,19039.25,19077,34,+0.18%,3080
"07/30/2024 19:00",19060.25,19076.25,19015.5,19043,-17.75,-0.09%,4139
"07/30/2024 18:30",19019,19064.75,19017.5,19060.75,42,+0.22%,3474
"07/30/2024 18:00",18970.75,19025.5,18967,19018.75,48.25,+0.25%,3583
"07/30/2024 17:30",18957.75,18985,18957.75,18970.5,13.25,+0.07%,2828
"07/30/2024 17:00",18865.75,18998,18861.75,18957.25,96,+0.51%,11291
"07/30/2024 15:30",18840.5,18899.25,18825.75,18861.25,21.5,+0.11%,9382
"07/30/2024 15:00",18939.5,18954.25,18725,18839.75,-99.,-0.52%,37564
"07/30/2024 14:30",18935.5,19016.25,18903.75,18938.75,2.75,+0.01%,56905
"07/30/2024 14:00",18953,18953,18908.25,18936,-16.5,-0.09%,29659
"07/30/2024 13:30",18971.5,18991.75,18933.5,18952.5,-18.5,-0.10%,29742
"07/30/2024 13:00",18936.75,18999.5,18922.5,18971,33.75,+0.18%,31396
"07/30/2024 12:30",18908,18950,18887.75,18937.25,29.25,+0.15%,31278
"07/30/2024 12:00",18816.5,18909,18803,18908,91.75,+0.49%,44543
"07/30/2024 11:30",18935,18949.75,18810.75,18816.25,-118.5,-0.63%,42237
"07/30/2024 11:00",18929.75,18973.25,18907.75,18934.75,5.5,+0.03%,34924
"07/30/2024 10:30",19021.5,19033.75,18926,18929.25,-93.25,-0.49%,45043
"07/30/2024 10:00",19106.75,19116.25,18976,19022.5,-85.5,-0.45%,64982
